lon,lat,subducting_plate_id,trench_plate_id,trench_normal_azimuth_deg,arc_segment_length_km,conv_mag_cm_yr,conv_obliquity_deg,conv_perp_cm_yr,conv_parallel_cm_yr,v_T_perp,v_T_parallel,v_OP_perp,v_OP_parallel,seafloor_age_Ma,dist_nearest_trench_edge_km,zone_id,trench_zone_width_km,upper_plate_nature
106.472501,-9.150135,801,736,4.531211,55.597542,6.968709,11.497517,6.828870,1.389041,0.985941,2.155299,-0.986027,2.155485,107.350021,333.585251,23,3455.128780,continental
106.976705,-9.196184,801,736,7.207482,55.597542,6.972526,8.733525,6.891681,1.058703,0.871447,2.200059,-0.871454,2.200078,,389.182793,23,3455.128780,continental
107.479302,-9.258567,801,736,7.126889,55.597542,6.975805,8.729415,6.894998,1.058706,0.861603,2.200056,-0.861612,2.200078,,444.780335,23,3455.128780,continental
107.982076,-9.320249,801,736,7.045730,55.597542,6.978569,8.725852,6.897796,1.058696,0.851699,2.200066,-0.851704,2.200078,,500.377877,23,3455.128780,continental
108.485027,-9.381227,801,736,6.964011,55.597542,6.980798,8.723522,6.900042,1.058754,0.841704,2.200008,-0.841731,2.200078,,546.275981,23,3455.128780,continental
108.988331,-9.439208,801,736,1.870870,55.597542,6.982534,13.731582,6.782962,1.657469,1.020674,2.118975,-1.020677,2.118980,,490.678439,23,3455.128780,continental
109.494948,-9.455169,801,736,1.787715,55.597542,6.983719,13.729297,6.784179,1.657480,1.010561,2.118964,-1.010568,2.118980,,435.080897,23,3455.128780,continental
110.001610,-9.470404,801,736,1.704415,55.597542,6.984407,13.727828,6.784890,1.657469,1.000381,2.118975,-1.000383,2.118980,,379.483355,23,3455.128780,continental
110.508316,-9.484912,801,736,1.620979,55.597542,6.984590,13.727470,6.785078,1.657471,0.990119,2.118974,-0.990121,2.118980,,323.885813,23,3455.128780,continental
111.015064,-9.498692,801,736,1.537412,55.597542,6.984270,13.728157,6.784748,1.657476,0.979779,2.118968,-0.979784,2.118980,,268.288271,23,3455.128780,continental
111.521851,-9.511742,801,736,1.453722,55.597542,6.983449,13.729843,6.783901,1.657481,0.969365,2.118964,-0.969373,2.118980,,212.690730,23,3455.128780,continental
112.028628,-9.505005,801,736,358.343083,55.597542,6.982145,16.759738,6.685560,2.013364,1.069426,2.064983,-1.069429,2.064990,,157.093188,23,3455.128780,continental
112.535354,-9.490183,801,736,358.259470,55.597542,6.980355,16.764200,6.683689,2.013369,1.058855,2.064979,-1.058861,2.064990,,101.495646,23,3455.128780,continental
113.042036,-9.474632,801,736,358.175996,73.696875,6.978079,16.769820,6.681312,2.013368,1.048206,2.064980,-1.048211,2.064990,,45.898104,23,3455.128780,continental
113.460287,-9.461246,801,651,5.734619,27.798771,7.107962,8.324030,7.033081,1.029028,0.902046,2.264685,-0.902046,2.264685,,0.000000,23,3455.128780,continental
113.964719,-9.510846,801,651,5.651484,55.597542,7.070972,8.369177,6.995672,1.029186,0.857167,2.264527,-0.857226,2.264685,,55.597542,23,3455.128780,continental
114.469296,-9.559722,801,651,5.567898,55.597542,7.033499,8.413967,6.957796,1.029171,0.812289,2.264542,-0.812341,2.264685,,111.195084,23,3455.128780,continental
114.974212,-9.593754,801,651,356.081186,55.597542,6.995766,17.871074,6.658216,2.146834,1.126915,2.107518,-1.126965,2.107621,,166.792626,23,3455.128780,continental
115.480067,-9.559216,801,651,355.997030,55.597542,6.958656,17.974024,6.619049,2.147342,1.081651,2.107009,-1.081942,2.107621,,222.390167,23,3455.128780,continental
115.985818,-9.523947,801,651,355.913194,55.597542,6.921118,18.077898,6.579460,2.147690,1.036387,2.106661,-1.036836,2.107621,,277.987709,23,3455.128780,continental
116.491464,-9.487949,801,651,355.829686,55.597542,6.883152,18.182733,6.539449,2.147878,0.991122,2.106473,-0.991651,2.107621,,333.585251,23,3455.128780,continental
116.997003,-9.451226,801,651,355.746512,55.597542,6.844757,18.288564,6.499016,2.147905,0.945858,2.106446,-0.946391,2.107621,,389.182793,23,3455.128780,continental
117.502432,-9.413781,801,651,355.663679,55.597542,6.805935,18.395430,6.458160,2.147772,0.900594,2.106580,-0.901059,2.107621,,444.780335,23,3455.128780,continental
118.007752,-9.375617,801,651,355.581193,55.597542,6.766684,18.503370,6.416880,2.147478,0.855329,2.106874,-0.855658,2.107621,,500.377877,23,3455.128780,continental
118.512959,-9.336736,801,651,355.499060,55.597542,6.727004,18.612426,6.375177,2.147023,0.810065,2.107328,-0.810192,2.107621,,555.975419,23,3455.128780,continental
119.018842,-9.315358,801,651,359.679235,55.597542,6.686428,14.452395,6.474838,1.668769,0.605806,2.160099,-0.605852,2.160282,,611.572960,23,3455.128780,continental
119.525512,-9.312201,801,651,359.597234,55.597542,6.644915,14.546895,6.431895,1.669019,0.560172,2.159849,-0.560278,2.160282,,667.170502,23,3455.128780,continental
120.032171,-9.308329,801,651,359.515266,55.597542,6.602946,14.642182,6.388504,1.669104,0.514537,2.159764,-0.514661,2.160282,,722.768044,23,3455.128780,continental
120.538818,-9.303741,801,651,359.433337,55.597542,6.560521,14.738293,6.344666,1.669025,0.468903,2.159843,-0.469005,2.160282,,778.365586,23,3455.128780,continental
121.045451,-9.298439,801,651,359.351453,57.210241,6.517640,14.835263,6.300381,1.668781,0.423269,2.160086,-0.423313,2.160282,,833.963128,23,3455.128780,continental
121.552067,-9.292422,801,651,359.269621,53.984843,6.474319,14.935609,6.255592,1.668648,0.377579,2.160220,-0.377589,2.160282,,889.560670,23,3455.128780,continental
122.058665,-9.285692,801,651,359.187848,55.597542,6.430563,15.039725,6.210291,1.668658,0.331825,2.160209,-0.331836,2.160282,,945.158212,23,3455.128780,continental
122.559348,-9.233239,801,651,346.162203,55.597542,6.387933,28.127024,5.633548,3.011450,0.762192,2.036987,-0.762253,2.037169,,1000.755754,23,3455.128780,continental
123.051043,-9.113319,801,651,346.083816,55.597542,6.347288,28.326846,5.587233,3.011793,0.716249,2.036645,-0.716420,2.037169,,1056.353295,23,3455.128780,continental
123.542406,-8.992740,801,651,346.006500,55.597542,6.306320,28.529612,5.540546,3.011980,0.670306,2.036457,-0.670533,2.037169,,1111.950837,23,3455.128780,continental
124.033442,-8.871511,801,651,345.930260,55.597542,6.265033,28.735414,5.493489,3.012012,0.624364,2.036425,-0.624595,2.037169,,1167.548379,23,3455.128780,continental
124.524153,-8.749640,801,651,345.855098,55.597542,6.223428,28.944346,5.446061,3.011889,0.578421,2.036548,-0.578609,2.037169,,1129.731459,23,3455.128780,continental
125.014542,-8.627139,801,651,345.781019,55.597542,6.181508,29.156506,5.398263,3.011611,0.532478,2.036826,-0.532580,2.037169,,1074.133918,23,3455.128780,continental
125.505609,-8.508322,801,651,348.497997,55.597542,6.139127,26.580071,5.490282,2.746940,0.386745,2.058745,-0.386758,2.058843,,1018.536376,23,3455.128780,continental
126.000891,-8.408309,801,651,348.425146,55.597542,6.095753,26.788942,5.441513,2.747388,0.340585,2.058297,-0.340656,2.058843,,962.938834,23,3455.128780,continental
126.495917,-8.307677,801,651,348.353189,55.597542,6.052044,27.001152,5.392356,2.747679,0.294425,2.058006,-0.294528,2.058843,,907.341292,23,3455.128780,continental
126.990689,-8.206433,801,651,348.282132,55.597542,6.008003,27.216810,5.342810,2.747813,0.248266,2.057872,-0.248378,2.058843,,851.743750,23,3455.128780,continental
127.485207,-8.104586,801,651,348.211979,55.597542,5.963631,27.436031,5.292876,2.747791,0.202106,2.057895,-0.202208,2.058843,,796.146208,23,3455.128780,continental
127.979475,-8.002144,801,651,348.142734,55.597542,5.918931,27.658932,5.242555,2.747611,0.155946,2.058074,-0.156023,2.058843,,740.548666,23,3455.128780,continental
128.473494,-7.899115,801,651,348.074401,55.597542,5.873907,27.885638,5.191846,2.747275,0.109786,2.058410,-0.109827,2.058843,,684.951125,23,3455.128780,continental
128.966323,-7.791779,801,651,343.880698,34.669426,5.828784,32.246597,4.929749,3.110031,0.211592,2.048572,-0.211593,2.048573,,629.353583,23,3455.128780,continental
129.450982,-7.652686,801,651,343.815574,76.525658,5.785342,32.520114,4.878216,3.110175,0.165365,2.048428,-0.165376,2.048573,,573.756041,23,3455.128780,continental
129.935325,-7.513052,801,651,343.751659,55.597542,5.741663,32.798669,4.826322,3.110194,0.119136,2.048409,-0.119146,2.048573,,518.158499,23,3455.128780,continental
130.419355,-7.372888,801,651,343.688958,55.597542,5.697735,33.082141,4.774069,3.110057,0.072906,2.048547,-0.072908,2.048573,,462.560957,23,3455.128780,continental
130.814480,-7.069981,801,651,319.465483,55.597542,5.667661,57.685146,3.029770,4.789872,0.859574,1.841208,-0.859628,1.841324,,406.963415,23,3455.128780,continental
131.197134,-6.744874,801,651,319.419462,55.597542,5.639609,58.138549,2.976964,4.789873,0.813242,1.841207,-0.813294,1.841324,,351.365873,23,3455.128780,continental
131.573843,-6.413972,801,651,311.690503,55.597542,5.612460,66.287143,2.257069,5.138614,1.006210,1.721487,-1.006220,1.721504,,295.768332,23,3455.128780,continental
131.908251,-6.040491,801,651,311.654229,55.597542,5.591317,66.787169,2.203805,5.138684,0.959706,1.721417,-0.959754,1.721504,,240.170790,23,3455.128780,continental
132.242198,-5.666807,801,651,311.620170,55.597542,5.570446,67.291331,2.150446,5.138623,0.913202,1.721478,-0.913216,1.721504,,184.573248,23,3455.128780,continental
132.343207,-5.192056,801,651,275.495627,55.597542,-5.577029,103.936198,-1.343179,5.412867,1.707301,0.857465,-1.707422,0.857527,,128.975706,23,3455.128780,continental
132.391252,-4.694352,801,651,275.491487,55.597542,-5.590147,104.467403,-1.396582,5.412883,1.660512,0.857449,-1.660664,0.857527,,73.378164,23,3455.128780,continental
132.439229,-4.196646,801,651,275.487768,45.579393,-5.603620,104.993949,-1.449752,5.412834,1.613723,0.857497,-1.613780,0.857527,,17.780622,23,3455.128780,continental
-96.178331,15.203067,909,2000,28.227326,27.798771,6.995809,9.085275,6.908043,1.104668,0.656013,-0.660302,-0.656013,-0.660302,15.294408,0.000000,24,1695.087148,continental
-95.722325,14.966124,909,2000,28.346000,55.597542,7.064946,8.995222,6.978057,1.104619,0.581865,-0.660253,-0.581906,-0.660302,21.548597,55.597542,24,1695.087148,continental
-95.267328,14.728277,909,2000,28.462591,55.597542,7.133626,8.907920,7.047584,1.104620,0.507716,-0.660254,-0.507754,-0.660302,23.074989,111.195084,24,1695.087148,oceanic
-94.812947,14.490243,909,2000,26.573792,55.597542,7.201813,10.825756,7.073641,1.352665,0.410211,-0.675164,-0.410214,-0.675172,24.273140,166.792626,24,1695.087148,oceanic
-94.351539,14.266120,909,2000,26.688370,55.597542,7.268977,10.723299,7.142041,1.352511,0.335940,-0.675010,-0.335991,-0.675172,24.452589,222.390167,24,1695.087148,oceanic
-93.891050,14.041111,909,2000,26.800971,55.597542,7.335665,10.623858,7.209922,1.352408,0.261670,-0.674907,-0.261743,-0.675172,24.633841,277.987709,24,1695.087148,oceanic
-93.431467,13.815233,909,2000,26.911596,55.597542,7.401863,10.527350,7.277273,1.352356,0.187399,-0.674855,-0.187475,-0.675172,24.817062,333.585251,24,1695.087148,oceanic
-92.972775,13.588501,909,2000,27.020247,55.597542,7.467560,10.433690,7.344085,1.352356,0.113128,-0.674855,-0.113193,-0.675172,25.002150,389.182793,24,1695.087148,oceanic
-92.514962,13.360933,909,2000,27.126925,55.597542,7.532745,10.342802,7.410347,1.352408,0.038858,-0.674907,-0.038902,-0.675172,24.629395,444.780335,24,1695.087148,oceanic
-92.058013,13.132543,909,2000,27.231634,55.597542,7.597404,10.254608,7.476046,1.352510,-0.035413,-0.675009,0.035391,-0.675172,23.704088,500.377877,24,1695.087148,oceanic
-91.601914,12.903349,909,2000,27.334373,55.597542,7.661528,10.169036,7.541174,1.352664,-0.109683,-0.675164,0.109683,-0.675172,23.967838,555.975419,24,1695.087148,oceanic
-91.133588,12.699893,909,2000,23.892516,55.597542,7.724302,13.601855,7.507662,1.816552,-0.225457,-0.666775,0.225502,-0.666873,24.385723,611.572960,24,1695.087148,oceanic
-90.665341,12.496974,909,2000,23.994649,55.597542,7.786504,13.490728,7.571656,1.816498,-0.299691,-0.666721,0.299766,-0.666873,24.754463,667.170502,24,1695.087148,oceanic
-90.197830,12.293247,909,2000,24.095002,55.597542,7.848163,13.382736,7.635052,1.816495,-0.373925,-0.666718,0.374007,-0.666873,24.136564,722.768044,24,1695.087148,oceanic
-89.731045,12.088728,909,2000,24.193575,55.597542,7.909268,13.277801,7.697837,1.816543,-0.448159,-0.666766,0.448220,-0.666873,24.170218,778.365586,24,1695.087148,oceanic
-89.264974,11.883431,909,2000,24.290366,55.597542,7.969807,13.175847,7.760002,1.816641,-0.522393,-0.666864,0.522399,-0.666873,22.763350,833.963128,24,1695.087148,oceanic
-88.869539,11.569043,909,2000,40.226228,55.597542,8.031296,-2.668102,8.022589,-0.373859,-0.394229,-0.785582,0.394272,-0.785660,22.503399,889.560670,24,1695.087148,oceanic
-88.480317,11.245882,909,2000,40.303210,55.597542,8.092261,-2.648168,8.083619,-0.373885,-0.468327,-0.785557,0.468388,-0.785660,22.380236,945.158212,24,1695.087148,oceanic
-88.091968,10.922216,909,2000,40.377871,55.597542,8.152573,-2.628322,8.143997,-0.373851,-0.542425,-0.785591,0.542468,-0.785660,22.312281,912.082388,24,1695.087148,oceanic
-87.695494,10.609964,909,2000,32.614925,55.597542,8.212230,5.215720,8.178227,0.746539,-0.717995,-0.696420,0.718026,-0.696446,22.512480,856.484847,24,1695.087148,oceanic
-87.267387,10.340182,909,2000,32.692759,55.597542,8.271240,5.177790,8.237489,0.746451,-0.791872,-0.696331,0.792012,-0.696446,22.755978,800.887305,24,1695.087148,oceanic
-86.840015,10.069836,909,2000,32.768477,55.597542,8.329574,5.141184,8.296063,0.746415,-0.865748,-0.696295,0.865938,-0.696446,22.999453,745.289763,24,1695.087148,oceanic
-86.413360,9.798942,909,2000,32.842084,55.597542,8.387221,5.105872,8.353940,0.746432,-0.939625,-0.696313,0.939797,-0.696446,23.222168,689.692221,24,1695.087148,oceanic
-85.987402,9.527516,909,2000,32.913585,55.597542,8.444171,5.071825,8.411109,0.746503,-1.013502,-0.696383,1.013586,-0.696446,22.732542,634.094679,24,1695.087148,continental
-85.558444,9.261361,909,2000,31.185018,55.597542,8.500536,6.831376,8.440187,1.011119,-1.108500,-0.662913,1.108635,-0.662984,20.345852,578.497137,24,1695.087148,continental
-85.125361,9.002202,909,2000,31.253751,55.597542,8.556348,6.785746,8.496410,1.010992,-1.181877,-0.662785,1.182262,-0.662984,18.885170,522.899595,24,1695.087148,continental
-84.692899,8.742537,909,2000,31.320452,55.597542,8.611439,6.741616,8.551896,1.010915,-1.255255,-0.662708,1.255798,-0.662984,17.243332,467.302054,24,1695.087148,continental
-84.261040,8.482383,909,2000,31.385124,55.597542,8.665799,6.698955,8.606636,1.010888,-1.328632,-0.662681,1.329239,-0.662984,16.152136,411.704512,24,1695.087148,continental
-83.829766,8.221754,909,2000,31.447769,55.597542,8.719419,6.657731,8.660619,1.010912,-1.402010,-0.662705,1.402579,-0.662984,15.057804,356.106970,24,1695.087148,continental
-83.399058,7.960667,909,2000,31.508391,55.597542,8.772287,6.617916,8.713835,1.010986,-1.475387,-0.662780,1.475812,-0.662984,14.308078,300.509428,24,1695.087148,continental
-82.968900,7.699136,909,2000,31.566993,54.959663,8.824395,6.579480,8.766276,1.011111,-1.548765,-0.662905,1.548933,-0.662984,13.598599,244.911886,24,1695.087148,continental
-82.539273,7.437177,911,2000,31.623578,56.235421,5.932122,54.052052,3.482453,4.802354,-1.621930,-0.662982,1.621935,-0.662984,12.746783,189.314344,25,6884.559025,oceanic
-82.092150,7.206856,911,2000,26.596701,55.597542,5.922033,59.294024,3.023983,5.091759,-1.747120,-0.515532,1.747132,-0.515535,9.935626,133.716802,25,6884.559025,oceanic
-81.637590,6.991201,911,2000,25.286073,55.597542,5.912438,60.824638,2.882220,5.162338,-1.831646,-0.473335,1.831672,-0.473341,9.887655,78.119261,25,6884.559025,oceanic
-81.156714,6.885228,911,2000,1.193203,50.320490,5.907050,85.154406,0.498973,5.885938,-1.934610,0.331478,1.934625,0.331481,10.692612,22.521719,25,6884.559025,oceanic
-79.830024,8.774006,224,2031,59.337928,27.798771,1.161744,61.986023,0.545656,1.025626,-1.425451,-1.051247,1.425451,-1.051247,,0.000000,26,214.322540,continental
-79.572312,8.343825,224,2031,59.376283,55.597542,1.271755,53.750775,0.751987,1.025610,-1.282219,-1.051231,1.282239,-1.051247,,55.597542,26,214.322540,continental
-79.298614,7.923901,224,2031,55.697342,55.597542,1.397582,50.445483,0.889997,1.077562,-1.204480,-0.969595,1.204512,-0.969622,,111.195084,26,214.322540,continental
-79.014395,7.510770,224,2031,55.735509,75.328685,1.537124,44.510021,1.096166,1.077576,-1.061095,-0.969609,1.061110,-0.969622,10.315331,166.792626,26,214.322540,continental
-78.737819,7.092773,911,2031,57.012510,35.866399,6.164089,21.727205,5.726173,2.281871,-0.896368,-0.991707,0.896371,-0.991710,11.855349,222.390167,25,6884.559025,continental
-78.457574,6.677397,911,2031,55.356956,55.597542,6.344997,22.738741,5.851845,2.452530,-0.781675,-0.966949,0.781693,-0.966973,11.256805,241.594974,25,6884.559025,continental
-78.171637,6.265962,911,2031,55.389185,55.597542,6.525275,22.076974,6.046841,2.452537,-0.638070,-0.966956,0.638083,-0.966973,9.635639,185.997432,25,6884.559025,continental
-78.007143,5.801896,911,2031,77.470086,55.597542,6.715365,-0.182786,6.715331,-0.021423,-0.087775,-1.118877,0.087777,-1.118914,8.200935,130.399890,25,6884.559025,continental
-77.898201,5.313795,911,2031,77.480637,55.597542,6.909386,-0.177507,6.909352,-0.021406,0.055884,-1.118895,-0.055883,-1.118914,9.314427,74.802348,25,6884.559025,continental
-77.965951,4.830163,911,2031,105.433343,47.003578,7.086560,-27.597402,6.280284,-3.282891,0.713028,-0.943818,-0.713035,-0.943827,10.132481,19.204807,25,6884.559025,continental
-61.238082,19.583622,101,2011,224.489682,27.798771,1.447007,41.581113,1.082385,0.960349,1.202681,0.461330,-1.202681,0.461330,85.387009,0.000000,27,427.866837,oceanic
-60.860311,19.232840,101,2011,224.615215,55.597542,1.446680,41.596721,1.081880,0.960427,1.216636,0.461251,-1.216846,0.461330,83.491234,55.597542,27,427.866837,oceanic
-60.484153,18.881286,101,2011,224.738036,55.597542,1.446339,41.611026,1.081384,0.960470,1.230592,0.461208,-1.230918,0.461330,81.598236,111.195084,27,427.866837,oceanic
-60.109571,18.528980,101,2011,224.858164,55.597542,1.445982,41.623997,1.080901,0.960478,1.244548,0.461200,-1.244896,0.461330,79.713600,166.792626,27,427.866837,oceanic
-59.736532,18.175938,101,2011,224.975621,55.597542,1.445612,41.635607,1.080429,0.960451,1.258503,0.461227,-1.258780,0.461330,77.854919,222.390167,27,427.866837,oceanic
-59.365001,17.822180,101,2011,225.090425,55.597542,1.445228,41.645824,1.079971,0.960389,1.272459,0.461289,-1.272568,0.461330,76.022316,277.987709,27,427.866837,oceanic
-59.079762,17.412324,101,2011,246.006087,55.597542,1.444654,20.828153,1.350248,0.513670,1.038606,0.885883,-1.038642,0.885914,73.975075,333.585251,27,427.866837,oceanic
-58.867205,16.955418,101,2011,246.068886,66.482815,1.443892,20.839886,1.349430,0.513675,1.052212,0.885877,-1.052255,0.885914,73.121758,389.182793,27,427.866837,oceanic
-58.655679,16.498293,201,2011,246.129765,44.712269,1.384893,26.375800,1.240725,0.615248,1.065770,0.885899,-1.065788,0.885914,75.984520,444.780335,28,703.251106,oceanic
-58.445151,16.040956,201,2011,246.188747,55.597542,1.397272,26.124554,1.254525,0.615252,1.079216,0.885895,-1.079239,0.885914,78.775101,500.377877,28,703.251106,oceanic
-58.178971,15.614911,201,2011,233.733654,55.597542,1.408668,38.348210,1.104755,0.873993,1.258892,0.629472,-1.258940,0.629496,77.215988,555.975419,28,703.251106,oceanic
-57.872465,15.211562,201,2011,233.815118,55.597542,1.419376,38.007206,1.118374,0.873996,1.272158,0.629469,-1.272212,0.629496,75.231438,519.544982,28,703.251106,oceanic
-57.626522,14.782719,201,2011,258.917781,55.597542,1.430791,12.695490,1.395811,0.314444,0.898488,1.112704,-0.898523,1.112747,81.148262,463.947440,28,703.251106,oceanic
-57.527344,14.292022,201,2011,258.942676,55.597542,1.443850,12.582565,1.409173,0.314537,0.911512,1.112611,-0.911624,1.112747,82.519150,408.349898,28,703.251106,oceanic
-57.428599,13.801284,201,2011,258.966643,55.597542,1.456859,12.468733,1.422497,0.314546,0.924536,1.112602,-0.924656,1.112747,82.706902,352.752357,28,703.251106,oceanic
-57.330269,13.310507,201,2011,258.989691,55.597542,1.469818,12.354006,1.435783,0.314469,0.937560,1.112679,-0.937617,1.112747,82.662659,297.154815,28,703.251106,oceanic
-57.330940,12.819377,201,2011,280.612300,55.597542,1.482692,-9.279644,1.463288,-0.239089,0.474022,1.382178,-0.474053,1.382266,96.953987,241.557273,28,703.251106,oceanic
-57.425193,12.327912,201,2011,280.591782,55.597542,1.495479,-9.196059,1.476258,-0.238997,0.486843,1.382087,-0.486907,1.382266,114.406441,185.959731,28,703.251106,oceanic
-57.519094,11.836415,201,2011,280.572127,55.597542,1.508211,-9.118294,1.489152,-0.239011,0.499665,1.382100,-0.499724,1.382266,130.734177,130.362189,28,703.251106,oceanic
-57.612657,11.344888,201,2011,280.553328,55.597542,1.520888,-9.046193,1.501971,-0.239130,0.512486,1.382219,-0.512502,1.382266,144.483780,74.764647,28,703.251106,oceanic
-57.739882,10.861128,201,2011,285.764011,46.965876,1.533237,-14.176340,1.486545,-0.375501,0.396967,1.423538,-0.396971,1.423553,145.718750,19.167105,28,703.251106,oceanic
102.873901,-7.574421,511,686,39.596934,42.365149,6.200495,-11.728880,6.071032,-1.260442,-0.564215,1.048905,0.564234,1.048943,75.495789,251.319190,40,2565.897814,continental
103.262858,-7.892937,511,686,39.544592,55.597542,6.238198,-11.656119,6.109553,-1.260349,-0.537684,1.048812,0.537750,1.048943,82.416245,195.721648,40,2565.897814,oceanic
103.652414,-8.211094,511,686,39.490026,55.597542,6.275432,-11.585874,6.147569,-1.260335,-0.511153,1.048799,0.511224,1.048943,92.605644,140.124106,40,2565.897814,oceanic
104.042595,-8.528876,511,686,39.433229,55.597542,6.312193,-11.518088,6.185077,-1.260402,-0.484622,1.048865,0.484659,1.048943,97.274750,84.526564,40,2565.897814,oceanic
