Short_Name,Zone,id,Trench_Name,Lon,Lat,Lon1,Lat1,Lon2,Lat2,Az,UPN,Geodetic_UPS,Seismic_UPS,M56_SP_Name,M56_UP_Name,M56_ARC_Name,M56_ARC_ref,M56_vc,M56_Azvc,M56_Ovc,M56_vcn,M56_vs,M56_Azvs,M56_Ovs,M56_vsn,M56_vd,M56_Azvd,M56_Ovd,M56_vdn,alphaS,alphaD,A,Phi,join_distance_km,muller_row,muller_lon,muller_lat,subducting_plate_id,trench_plate_id,trench_normal_azimuth_deg,arc_segment_length_km,conv_mag_cm_yr,conv_obliquity_deg,conv_perp_cm_yr,conv_parallel_cm_yr,v_T_perp,v_T_parallel,v_OP_perp,v_OP_parallel,seafloor_age_Ma,dist_nearest_trench_edge_km,zone_id,trench_zone_width_km,upper_plate_nature,UPS_3,M56_vc_cm_yr,M56_vcn_cm_yr,M56_vs_cm_yr,M56_vsn_cm_yr,M56_vd_cm_yr,M56_vdn_cm_yr
MED1,MED,1,Calabria,17.400000,40.000000,20.800000,40.600000,7.500000,37.500000,255.000000,1,SS-E,-999,NUBIA,EURASIA,DEF_CALABRIAN_ARC,Serpelloni et al. (2009),9.000000,341.000000,86.000000,1.000000,12.000000,335.000000,80.000000,2.000000,3.000000,135.000000,120.000000,-2.000000,45.000000,54.000000,-999.000000,-999.000000,9.680753,210,17.305876,40.048831,701,307051,225.351438,55.597542,3.331659,66.067968,1.351496,3.045227,4.252881,-3.088302,-4.039512,-2.534629,,958.145396,6,7890.353345,continental,SS,0.900000,0.100000,1.200000,0.200000,0.300000,-0.200000
MED10,MED,10,Aegean,28.000000,33.000000,29.100000,30.500000,24.400000,40.600000,340.000000,1,E-SS,-999,NUBIA,EURASIA,RHODES,Vernant et al. (2014),10.000000,358.000000,18.000000,10.000000,42.000000,6.000000,26.000000,37.000000,32.000000,189.000000,151.000000,-28.000000,15.000000,42.000000,267.000000,4584.000000,95.210336,30,27.452671,33.724010,701,307068,319.923431,55.597542,1.075833,45.350260,0.756064,0.765365,0.843392,2.345370,-0.911452,2.125459,307.425140,680.720552,6,7890.353345,continental,E,1.000000,1.000000,4.200000,3.700000,3.200000,-2.800000
MED11,MED,11,Aegean,30.000000,34.400000,32.100000,32.300000,23.200000,40.400000,320.000000,1,SS-E,-999,NUBIA,EURASIA,ISPARTA,Vernant et al. (2014),10.000000,357.000000,37.000000,8.000000,20.000000,8.000000,48.000000,14.000000,10.000000,198.000000,122.000000,-5.000000,18.000000,43.000000,261.000000,1811.000000,26.446662,35,30.287266,34.419990,701,307072,355.146290,55.597542,1.195908,-19.139014,1.129806,-0.392092,-0.558332,3.023162,0.512241,3.022982,337.951660,402.732842,6,7890.353345,continental,SS,1.000000,0.800000,2.000000,1.400000,1.000000,-0.500000
MED12,MED,12,Cyprean,31.500000,34.600000,30.900000,31.900000,33.400000,42.600000,10.000000,1,Neutral,-999,NUBIA,ANATOLIA,-999,-999,16.000000,34.000000,24.000000,14.000000,16.000000,34.000000,24.000000,14.000000,0.000000,-999.000000,-999.000000,0.000000,28.000000,51.000000,257.000000,2243.000000,19.141833,37,31.497493,34.427866,701,307072,2.617709,55.597542,1.436577,-21.658259,1.335157,-0.530197,-0.667072,2.942605,0.912738,2.939028,,291.537759,6,7890.353345,continental,N,1.600000,1.400000,1.600000,1.400000,0.000000,0.000000
MED13,MED,13,Cyprean,33.500000,34.100000,33.200000,31.400000,34.400000,42.200000,5.000000,1,Neutral,-999,NUBIA,ANATOLIA,-999,-999,12.000000,41.000000,36.000000,10.000000,12.000000,41.000000,36.000000,10.000000,0.000000,-999.000000,-999.000000,0.000000,28.000000,52.000000,-999.000000,-999.000000,68.928456,40,33.221809,34.675811,701,307073,330.840000,55.597542,1.476411,14.688641,1.428159,0.374368,1.030004,2.744781,-1.282072,2.663474,,124.745133,6,7890.353345,continental,N,1.200000,1.000000,1.200000,1.000000,0.000000,0.000000
MED16,MED,16,Makran,61.500000,24.000000,61.600000,21.300000,61.300000,32.100000,359.000000,1,C-SS,-999,ARABIA,EURASIA,LUT BLOCK,Reilinger et al. (2006),38.000000,21.000000,22.000000,35.000000,33.000000,26.000000,27.000000,29.000000,6.000000,349.000000,10.000000,6.000000,14.000000,34.000000,-999.000000,-999.000000,190.943578,339,62.189209,25.599175,503,4060,16.827585,55.597542,2.883388,-9.498454,2.843856,-0.475819,-1.543933,3.174442,1.544009,3.174598,,341.337924,10,897.313343,continental,C,3.800000,3.500000,3.300000,2.900000,0.600000,0.600000
MED17,MED,17,Makran,63.500000,24.100000,63.700000,21.400000,62.800000,32.200000,356.000000,1,C,-999,ARABIA,EURASIA,LUT BLOCK,Reilinger et al. (2006),39.000000,21.000000,25.000000,35.000000,34.000000,26.000000,30.000000,30.000000,5.000000,350.000000,7.000000,5.000000,13.000000,38.000000,93.000000,1173.000000,120.720340,342,63.775453,25.156394,503,4060,17.507465,55.597542,2.971629,-9.215120,2.933277,-0.475882,-1.522403,3.174504,1.522448,3.174598,,174.545298,10,897.313343,continental,C,3.900000,3.500000,3.400000,3.000000,0.500000,0.500000
MED18,MED,18,Makran,65.500000,24.500000,66.300000,21.900000,63.000000,32.300000,345.000000,1,C,-999,ARABIA,EURASIA,LUT BLOCK,Reilinger et al. (2006),40.000000,21.000000,36.000000,32.000000,36.000000,25.000000,40.000000,27.000000,5.000000,351.000000,6.000000,5.000000,13.000000,38.000000,97.000000,1101.000000,73.929619,345,65.416670,25.160549,503,4060,356.683802,35.551444,3.057217,12.056290,2.989784,0.638569,-0.229719,3.510417,0.229720,3.510428,,7.752673,10,897.313343,continental,C,4.000000,3.200000,3.600000,2.700000,0.500000,0.500000
MED2,MED,2,Calabria,19.200000,37.600000,21.700000,36.600000,9.400000,41.700000,300.000000,1,E-SS,-999,NUBIA,EURASIA,DEF_CALABRIAN_ARC,Serpelloni et al. (2009),9.000000,345.000000,45.000000,6.000000,12.000000,338.000000,38.000000,9.000000,3.000000,135.000000,165.000000,-3.000000,21.000000,51.000000,240.000000,1226.000000,16.462155,8,19.376774,37.552149,701,307061,121.080982,55.597542,1.149758,-74.173918,0.313560,-1.106175,-0.538829,-1.741278,0.767808,-2.228185,,444.780335,6,7890.353345,continental,E,0.900000,0.600000,1.200000,0.900000,0.300000,-0.300000
MED3,MED,3,Calabria,18.000000,36.100000,20.100000,34.000000,11.000000,42.100000,320.000000,1,E,-999,NUBIA,EURASIA,DEF_CALABRIAN_ARC,Serpelloni et al. (2009),9.000000,347.000000,27.000000,8.000000,11.000000,339.000000,19.000000,11.000000,3.000000,135.000000,175.000000,-3.000000,15.000000,52.000000,242.000000,1393.000000,18.527432,220,18.079478,36.253775,701,307055,312.172695,55.597542,7.682505,16.144367,7.379538,2.136186,7.665576,0.828291,-7.649612,0.588465,223.196793,402.169977,6,7890.353345,continental,E,0.900000,0.800000,1.100000,1.100000,0.300000,-0.300000
MED4,MED,4,Aegean,18.800000,37.000000,15.400000,37.000000,28.900000,36.400000,91.000000,1,SS-E,-999,NUBIA,EURASIA,WESTERN_PELOPONNESE,Vernant et al. (2014),9.000000,346.000000,105.000000,-2.000000,55.000000,20.000000,71.000000,18.000000,48.000000,206.000000,115.000000,-20.000000,-999.000000,-999.000000,247.000000,-999.000000,10.696193,218,18.920020,36.991970,701,307054,312.674133,55.597542,7.521894,2.889043,7.512334,0.379118,7.775767,2.585394,-7.796074,2.891628,,513.365061,6,7890.353345,continental,SS,0.900000,-0.200000,5.500000,1.800000,4.800000,-2.000000
MED5,MED,5,Aegean,18.900000,35.000000,16.200000,33.500000,27.700000,39.100000,57.000000,1,E-SS,-999,NUBIA,EURASIA,WESTERN_PELOPONNESE,Vernant et al. (2014),9.000000,349.000000,68.000000,3.000000,51.000000,9.000000,48.000000,34.000000,43.000000,193.000000,136.000000,-31.000000,12.000000,48.000000,-999.000000,-999.000000,18.584015,13,18.960924,35.159520,701,307063,88.041260,55.597542,2.808619,-50.852954,1.773117,-2.178164,-0.538215,0.255283,0.483165,0.331117,238.993652,722.768044,6,7890.353345,continental,E,0.900000,0.300000,5.100000,3.400000,4.300000,-3.100000
MED6,MED,6,Aegean,20.000000,33.700000,18.200000,31.500000,26.100000,40.200000,35.000000,1,E-SS,-999,NUBIA,EURASIA,WESTERN_PELOPONNESE,Vernant et al. (2014),9.000000,352.000000,43.000000,6.000000,46.000000,2.000000,33.000000,38.000000,37.000000,184.000000,149.000000,-32.000000,11.000000,57.000000,-999.000000,-999.000000,39.253894,16,20.123749,34.037734,701,307064,47.083699,55.597542,2.891951,-10.188946,2.846344,-0.511571,-0.189187,0.610612,0.188488,0.611533,,889.560670,6,7890.353345,continental,E,0.900000,0.600000,4.600000,3.800000,3.700000,-3.200000
MED7,MED,7,Aegean,22.000000,33.200000,20.900000,30.700000,25.600000,40.800000,20.000000,1,E-SS,-999,NUBIA,EURASIA,AEGEAN_SEA,Vernant et al. (2014),9.000000,354.000000,26.000000,8.000000,40.000000,24.000000,4.000000,40.000000,33.000000,212.000000,168.000000,-32.000000,13.000000,54.000000,-999.000000,-999.000000,25.024503,20,22.240547,33.099565,701,307087,27.222400,55.597542,2.667852,-3.369668,2.663240,-0.156811,-0.172793,1.339578,0.216843,1.276450,,1111.950837,6,7890.353345,continental,E,0.900000,0.800000,4.000000,4.000000,3.300000,-3.200000
MED8,MED,8,Aegean,24.000000,33.000000,23.400000,30.400000,26.200000,40.900000,12.000000,1,E-SS,-999,NUBIA,EURASIA,AEGEAN_SEA,Vernant et al. (2014),9.000000,355.000000,17.000000,9.000000,41.000000,25.000000,13.000000,40.000000,33.000000,213.000000,159.000000,-31.000000,15.000000,48.000000,277.000000,5551.000000,52.762302,23,23.867609,32.538741,701,307065,4.716063,55.597542,1.938020,5.268995,1.929831,0.177972,-0.228521,2.041542,-0.894159,1.686986,,1069.903345,6,7890.353345,continental,E,0.900000,0.900000,4.100000,4.000000,3.300000,-3.100000
MED9,MED,9,Aegean,26.000000,32.200000,26.500000,29.500000,24.200000,40.200000,350.000000,1,E-SS,-999,NUBIA,EURASIA,AEGEAN_SEA,Vernant et al. (2014),10.000000,357.000000,7.000000,10.000000,42.000000,26.000000,36.000000,34.000000,33.000000,214.000000,136.000000,-24.000000,14.000000,52.000000,276.000000,4832.000000,44.917002,26,25.618813,32.443741,701,307066,320.139278,55.597542,2.834704,42.813645,2.079448,1.926510,2.132958,1.185623,-2.192048,1.143681,,903.110719,6,7890.353345,continental,E,1.000000,1.000000,4.200000,3.400000,3.300000,-2.400000
NPA1,NPA,1,Japan,142.200000,35.000000,145.100000,33.700000,133.000000,38.300000,297.100000,1,SS-C,-999,PACIFIC,AMUR,OKHOTSK,Argus et al. (2011),99.000000,287.000000,10.000000,98.000000,93.000000,291.000000,7.000000,93.000000,8.000000,247.000000,51.000000,5.000000,19.000000,30.000000,132.000000,5067.000000,19.565505,997,142.000000,34.935974,901,659,270.000000,63.569629,3.772978,-19.990947,3.545644,-1.289874,-3.447761,2.349083,3.447792,2.349104,126.589615,35.770858,45,10186.753245,continental,SS,9.900000,9.800000,9.300000,9.300000,0.800000,0.500000
NPA10,NPA,10,Kurils,155.100000,47.000000,158.100000,45.300000,144.800000,51.500000,307.600000,2,Neutral,-999,PACIFIC,OKHOTSK,-999,-999,87.000000,298.000000,9.000000,86.000000,87.000000,298.000000,9.000000,86.000000,0.000000,-999.000000,-999.000000,0.000000,27.000000,45.000000,114.000000,5692.000000,29.210199,1012,154.728446,47.069862,901,406,303.123521,55.597542,8.223969,-10.455590,8.087417,-1.492431,2.001052,-0.588547,-2.001100,-0.588562,111.454079,778.365586,45,10186.753245,oceanic,N,8.700000,8.600000,8.700000,8.600000,0.000000,0.000000
NPA11,NPA,11,Kurils,157.500000,49.000000,160.400000,47.100000,147.500000,54.200000,313.900000,2,Neutral,-999,PACIFIC,OKHOTSK,-999,-999,86.000000,300.000000,14.000000,83.000000,86.000000,300.000000,14.000000,83.000000,0.000000,-999.000000,-999.000000,0.000000,25.000000,48.000000,107.000000,5177.000000,33.696433,1007,157.040162,49.029590,901,406,314.896131,55.597542,8.003658,-20.924277,7.475843,-2.858377,2.002095,-0.237315,-2.002468,-0.237359,109.008308,500.377877,45,10186.753245,oceanic,N,8.600000,8.300000,8.600000,8.300000,0.000000,0.000000
NPA12,NPA,12,Kamchatka,160.200000,51.000000,163.600000,49.400000,148.500000,55.000000,304.100000,2,Undefined,-999,PACIFIC,OKHOTSK,-999,-999,84.000000,302.000000,3.000000,84.000000,84.000000,302.000000,3.000000,84.000000,,-999.000000,-999.000000,,23.000000,50.000000,105.000000,5101.000000,23.807697,1001,160.228125,51.213378,901,406,307.471095,55.597542,7.726639,-11.717154,7.565631,-1.569129,1.842714,-0.566397,-1.842739,-0.566404,106.541267,166.792626,45,10186.753245,continental,Undefined,8.400000,8.400000,8.400000,8.400000,,
NPA13,NPA,13,Kamchatka,162.300000,53.000000,166.100000,51.600000,149.600000,56.400000,300.000000,2,Undefined,-999,PACIFIC,OKHOTSK,-999,-999,82.000000,303.000000,3.000000,82.000000,82.000000,303.000000,3.000000,82.000000,,-999.000000,-999.000000,,24.000000,58.000000,102.000000,5248.000000,44.465438,1133,162.543082,52.628080,901,413,349.225055,55.597542,7.530199,-52.152604,4.620232,-5.946204,1.723333,0.713850,-1.723434,0.713892,105.283974,73.567111,45,10186.753245,continental,Undefined,8.200000,8.200000,8.200000,8.200000,,
NPA14,NPA,14,Kamchatka,163.400000,54.300000,167.500000,53.100000,150.300000,57.900000,300.000000,2,Undefined,-999,PACIFIC,OKHOTSK,-999,-999,81.000000,304.000000,4.000000,81.000000,81.000000,304.000000,4.000000,81.000000,,-999.000000,-999.000000,,27.000000,58.000000,99.000000,5221.000000,109.250256,1204,164.714257,54.921346,406,111,36.905133,78.642527,0.856860,13.013665,0.834852,0.192951,1.530886,1.456340,-1.531073,1.456517,101.834435,50.843756,46,403.457659,continental,Undefined,8.100000,8.100000,8.100000,8.100000,,
NPA15,NPA,15,Aleutians,165.000000,54.900000,162.800000,52.500000,173.500000,61.700000,30.000000,2,SS-C,-999,PACIFIC,NORTH_AMERICA,DEF_KOMANDORSKY_FOREARC,Cross and Freymueller (2008),76.000000,307.000000,83.000000,9.000000,28.000000,289.000000,101.000000,-5.000000,50.000000,317.000000,73.000000,15.000000,8.000000,-999.000000,99.000000,-999.000000,18.418490,1204,164.714257,54.921346,406,111,36.905133,78.642527,0.856860,13.013665,0.834852,0.192951,1.530886,1.456340,-1.531073,1.456517,101.834435,50.843756,46,403.457659,continental,SS,7.600000,0.900000,2.800000,-0.500000,5.000000,1.500000
NPA16,NPA,16,Aleutians,167.000000,53.800000,164.900000,51.400000,175.000000,60.700000,29.000000,2,SS-C,-999,PACIFIC,NORTH_AMERICA,DEF_KOMANDORSKY_FOREARC,Cross and Freymueller (2008),76.000000,308.000000,81.000000,12.000000,32.000000,304.000000,85.000000,3.000000,44.000000,311.000000,78.000000,9.000000,8.000000,-999.000000,102.000000,-999.000000,27.705743,1201,166.755232,54.003189,406,111,38.566054,55.597542,0.919946,12.102751,0.899499,0.192881,1.545195,1.456409,-1.545308,1.456517,104.211159,217.636381,46,403.457659,continental,SS,7.600000,1.200000,3.200000,0.300000,4.400000,0.900000
NPA17,NPA,17,Aleutians,169.000000,52.900000,167.000000,50.500000,176.600000,59.800000,28.000000,2,SS,-999,PACIFIC,NORTH_AMERICA,DEF_KOMANDORSKY_FOREARC,Cross and Freymueller (2008),76.000000,309.000000,79.000000,14.000000,38.000000,312.000000,76.000000,9.000000,38.000000,306.000000,82.000000,5.000000,11.000000,-999.000000,99.000000,-999.000000,23.629178,1125,169.118333,53.100214,901,413,2.686907,27.798771,7.281852,-63.103981,3.294111,-6.494166,1.472225,0.937134,-1.472225,0.937134,106.999321,0.000000,45,10186.753245,continental,SS,7.600000,1.400000,3.800000,0.900000,3.800000,0.500000
NPA18,NPA,18,Aleutians,171.000000,52.100000,169.000000,49.700000,178.400000,59.000000,28.000000,2,SS,-999,PACIFIC,NORTH_AMERICA,DEF_KOMANDORSKY_FOREARC,Cross and Freymueller (2008),76.000000,310.000000,78.000000,16.000000,45.000000,317.000000,71.000000,14.000000,32.000000,300.000000,88.000000,1.000000,26.000000,-999.000000,102.000000,-999.000000,30.360109,1195,170.953820,52.371566,901,111,33.978077,55.597542,6.971366,-86.120460,0.471676,-6.955391,1.756786,1.228386,-1.756941,1.228495,43.375084,551.221632,45,10186.753245,continental,SS,7.600000,1.600000,4.500000,1.400000,3.200000,0.100000
NPA19,NPA,19,Aleutians,173.000000,51.600000,171.100000,49.200000,180.300000,58.600000,27.900000,2,SS,-999,PACIFIC,NORTH_AMERICA,DEF_KOMANDORSKY_FOREARC,Cross and Freymueller (2008),76.000000,311.000000,77.000000,17.000000,49.000000,321.000000,67.000000,19.000000,29.000000,293.000000,95.000000,-3.000000,30.000000,-999.000000,73.000000,-999.000000,11.249880,1192,173.105806,51.676967,901,111,25.592184,55.597542,6.952194,-76.872193,1.579010,-6.770504,1.954989,0.901161,-1.955513,0.901402,44.028671,718.014258,45,10186.753245,continental,SS,7.600000,1.700000,4.900000,1.900000,2.900000,-0.300000
NPA2,NPA,2,Japan,143.500000,37.000000,146.400000,35.700000,134.200000,40.600000,298.900000,1,SS-C,-999,PACIFIC,AMUR,OKHOTSK,Argus et al. (2011),98.000000,288.000000,11.000000,96.000000,93.000000,291.000000,8.000000,92.000000,7.000000,243.000000,56.000000,4.000000,17.000000,28.000000,134.000000,4696.000000,26.269633,1079,143.429282,37.229419,901,601114,294.566304,55.597542,9.357698,5.375317,9.316547,0.876624,2.577133,-2.724659,-2.386970,-2.563097,132.625824,444.780335,45,10186.753245,continental,SS,9.800000,9.600000,9.300000,9.200000,0.700000,0.400000
NPA20,NPA,20,Aleutians,175.000000,51.100000,173.900000,48.500000,179.300000,58.800000,16.200000,2,SS,-999,PACIFIC,NORTH_AMERICA,DEF_KOMANDORSKY_FOREARC,Cross and Freymueller (2008),76.000000,312.000000,64.000000,33.000000,53.000000,324.000000,52.000000,33.000000,26.000000,286.000000,90.000000,0.000000,33.000000,-999.000000,49.000000,-999.000000,20.557332,1189,175.256169,51.009165,901,111,27.271509,55.597542,6.929563,-77.707458,1.475326,-6.770691,1.964761,0.901348,-1.964879,0.901402,47.923050,884.806884,45,10186.753245,continental,SS,7.600000,3.300000,5.300000,3.300000,2.600000,0.000000
NPA21,NPA,21,Aleutians,177.000000,50.800000,175.500000,48.300000,182.500000,58.200000,20.900000,2,SS-E,-999,PACIFIC,NORTH_AMERICA,DEF_KOMANDORSKY_FOREARC,Cross and Freymueller (2008),75.000000,313.000000,68.000000,28.000000,58.000000,326.000000,55.000000,33.000000,23.000000,279.000000,102.000000,-5.000000,32.000000,58.000000,51.000000,1160.000000,14.864861,1187,176.790492,50.781821,901,111,11.167557,55.597542,6.898120,-60.930808,3.351558,-6.029189,2.149152,0.276229,-2.149453,0.276268,50.704136,996.001967,45,10186.753245,continental,SS,7.500000,2.800000,5.800000,3.300000,2.300000,-0.500000
NPA22,NPA,22,Aleutians,179.000000,50.400000,178.200000,47.800000,182.200000,58.300000,11.600000,2,SS-E,-999,PACIFIC,NORTH_AMERICA,DEF_KOMANDORSKY_FOREARC,Cross and Freymueller (2008),75.000000,314.000000,58.000000,40.000000,61.000000,326.000000,45.000000,43.000000,20.000000,272.000000,100.000000,-3.000000,31.000000,60.000000,53.000000,1574.000000,15.222714,1184,179.115442,50.515500,901,111,6.315820,55.597542,6.843835,-55.049450,3.920623,-5.609527,2.173770,0.024918,-2.173937,0.024920,53.534500,1162.794593,45,10186.753245,continental,SS,7.500000,4.000000,6.100000,4.300000,2.000000,-0.300000
NPA23,NPA,23,Aleutians,181.000000,50.300000,181.600000,47.600000,178.600000,58.300000,350.900000,2,SS-C,-999,PACIFIC,NORTH_AMERICA,DEF_KOMANDORSKY_FOREARC,Cross and Freymueller (2008),74.000000,315.000000,36.000000,60.000000,65.000000,326.000000,24.000000,59.000000,17.000000,265.000000,74.000000,5.000000,30.000000,63.000000,53.000000,2175.000000,25.388227,1182,-179.325314,50.395059,901,111,7.518227,55.597542,6.802393,-55.552053,3.847823,-5.609528,2.177668,0.024919,-2.177770,0.024920,54.657185,1273.989677,45,10186.753245,continental,SS,7.400000,6.000000,6.500000,5.900000,1.700000,0.500000
NPA24,NPA,24,Aleutians,183.000000,50.400000,183.700000,47.700000,180.300000,58.300000,350.200000,2,E-SS,-999,PACIFIC,NORTH_AMERICA,PENINSULA,Elliot and Freymueller (2020),74.000000,316.000000,34.000000,61.000000,76.000000,321.000000,30.000000,66.000000,7.000000,206.000000,144.000000,-5.000000,27.000000,68.000000,55.000000,2507.000000,16.895648,1179,-176.993999,50.551898,901,111,352.429493,55.597542,6.718355,-39.295930,5.199236,-4.254909,2.094564,-0.608655,-2.095605,-0.608957,55.608273,1440.782302,45,10186.753245,continental,E,7.400000,6.100000,7.600000,6.600000,0.700000,-0.500000
NPA25,NPA,25,Aleutians,185.000000,50.500000,185.600000,47.800000,182.900000,58.500000,352.000000,2,E-SS,-999,PACIFIC,NORTH_AMERICA,PENINSULA,Elliot and Freymueller (2020),73.000000,317.000000,35.000000,60.000000,75.000000,322.000000,30.000000,65.000000,6.000000,210.000000,142.000000,-5.000000,26.000000,64.000000,56.000000,2434.000000,35.492589,1176,-174.644708,50.725954,901,111,354.245986,55.597542,6.629513,-39.926778,5.083943,-4.254875,2.097768,-0.608688,-2.098695,-0.608957,55.513187,1607.574928,45,10186.753245,continental,E,7.300000,6.000000,7.500000,6.500000,0.600000,-0.500000
NPA26,NPA,26,Aleutians,187.000000,50.800000,187.500000,48.200000,185.100000,58.900000,353.000000,2,E-SS,-999,PACIFIC,NORTH_AMERICA,PENINSULA,Elliot and Freymueller (2020),72.000000,318.000000,35.000000,59.000000,74.000000,323.000000,30.000000,64.000000,6.000000,216.000000,137.000000,-4.000000,28.000000,62.000000,54.000000,2337.000000,5.205103,1174,-173.069830,50.815621,901,111,355.465953,55.597542,6.569721,-40.361696,5.005940,-4.254621,2.099904,-0.608942,-2.099956,-0.608957,57.431698,1718.770011,45,10186.753245,continental,E,7.200000,5.900000,7.400000,6.400000,0.600000,-0.400000
NPA27,NPA,27,Aleutians,189.000000,51.100000,190.300000,48.500000,184.200000,58.700000,342.300000,2,SS-E,-999,PACIFIC,NORTH_AMERICA,PENINSULA,Elliot and Freymueller (2020),71.000000,319.000000,23.000000,66.000000,72.000000,324.000000,19.000000,69.000000,5.000000,221.000000,121.000000,-3.000000,28.000000,62.000000,61.000000,2846.000000,24.871222,1171,-170.807555,51.288373,901,111,342.063646,55.597542,6.460159,-25.670270,5.822553,-2.798486,1.867758,-1.136636,-1.868358,-1.137001,61.748837,1885.562637,45,10186.753245,continental,SS,7.100000,6.600000,7.200000,6.900000,0.500000,-0.300000
NPA28,NPA,28,Aleutians,191.000000,51.500000,192.700000,49.000000,184.700000,58.700000,336.200000,2,SS-E,-999,PACIFIC,NORTH_AMERICA,PENINSULA,Elliot and Freymueller (2020),70.000000,321.000000,16.000000,68.000000,71.000000,325.000000,11.000000,69.000000,5.000000,228.000000,109.000000,-2.000000,30.000000,63.000000,59.000000,2831.000000,21.382318,1169,-169.276229,51.586398,901,111,343.261063,55.597542,6.385450,-25.991151,5.739637,-2.798311,1.867846,-1.136811,-1.868158,-1.137001,60.289284,1890.316423,45,10186.753245,continental,SS,7.000000,6.800000,7.100000,6.900000,0.500000,-0.200000
NPA29,NPA,29,Aleutians,193.000000,52.000000,194.600000,49.500000,187.100000,59.400000,337.900000,2,SS-E,-999,PACIFIC,NORTH_AMERICA,PENINSULA,Elliot and Freymueller (2020),69.000000,322.000000,16.000000,67.000000,69.000000,326.000000,12.000000,68.000000,5.000000,235.000000,103.000000,-1.000000,27.000000,54.000000,57.000000,2448.000000,10.630565,1166,-166.995135,52.095556,901,111,339.333649,55.597542,6.266696,-20.711251,5.861708,-2.216270,1.743535,-1.317046,-1.744173,-1.317529,57.573189,1723.523798,45,10186.753245,continental,SS,6.900000,6.700000,6.900000,6.800000,0.500000,-0.100000
NPA3,NPA,3,Japan,144.200000,39.000000,147.600000,38.600000,133.800000,39.500000,276.600000,1,C-SS,-999,PACIFIC,AMUR,OKHOTSK,Argus et al. (2011),96.000000,289.000000,12.000000,94.000000,92.000000,292.000000,15.000000,89.000000,7.000000,239.000000,37.000000,6.000000,17.000000,28.000000,132.000000,4475.000000,19.588789,1075,144.071764,39.145338,901,601116,278.828253,55.597542,9.494717,18.980023,8.978509,3.088047,2.068723,-2.998716,-2.071352,-2.913022,129.946182,222.390167,45,10186.753245,continental,C,9.600000,9.400000,9.200000,8.900000,0.700000,0.600000
NPA30,NPA,30,Aleutians,195.000000,52.500000,196.600000,50.000000,189.000000,59.900000,338.000000,1,SS,-999,PACIFIC,NORTH_AMERICA,PENINSULA,Elliot and Freymueller (2020),68.000000,323.000000,15.000000,66.000000,68.000000,328.000000,11.000000,67.000000,5.000000,243.000000,96.000000,0.000000,24.000000,58.000000,55.000000,2312.000000,24.223347,1163,-164.683915,52.602555,901,111,341.163661,55.597542,6.143355,-21.146000,5.729688,-2.216189,1.741098,-1.317128,-1.741628,-1.317529,55.230103,1556.731172,45,10186.753245,continental,SS,6.800000,6.600000,6.800000,6.700000,0.500000,0.000000
NPA31,NPA,31,Alaska,197.000000,53.100000,198.500000,50.600000,191.400000,60.600000,339.500000,1,SS,-999,PACIFIC,NORTH_AMERICA,PENINSULA,Elliot and Freymueller (2020),67.000000,325.000000,15.000000,65.000000,66.000000,329.000000,5.000000,66.000000,5.000000,250.000000,89.000000,0.000000,25.000000,56.000000,57.000000,2354.000000,20.002926,1161,-163.128317,52.937512,901,111,336.076941,55.597542,6.058818,-15.105262,5.849478,-1.578887,1.583397,-1.501065,-1.583525,-1.501187,53.988464,1445.536088,45,10186.753245,continental,SS,6.700000,6.500000,6.600000,6.600000,0.500000,0.000000
NPA32,NPA,32,Alaska,199.000000,53.500000,200.200000,50.900000,194.400000,61.200000,343.500000,1,SS,-999,PACIFIC,NORTH_AMERICA,PENINSULA,Elliot and Freymueller (2020),66.000000,326.000000,17.000000,63.000000,64.000000,330.000000,13.000000,63.000000,5.000000,258.000000,86.000000,0.000000,24.000000,50.000000,55.000000,2032.000000,12.090048,1158,-160.821551,53.523691,901,111,337.924893,55.597542,5.924818,-15.457854,5.710498,-1.579138,1.578668,-1.500814,-1.579061,-1.501187,52.712139,1278.743463,45,10186.753245,continental,SS,6.600000,6.300000,6.400000,6.300000,0.500000,0.000000
NPA33,NPA,33,Alaska,201.000000,53.800000,202.300000,51.200000,195.800000,61.400000,341.600000,1,SS-C,-999,PACIFIC,NORTH_AMERICA,PENINSULA,Elliot and Freymueller (2020),65.000000,327.000000,14.000000,63.000000,63.000000,332.000000,10.000000,62.000000,5.000000,265.000000,77.000000,1.000000,23.000000,50.000000,55.000000,1972.000000,19.864096,1156,-159.254867,53.896473,901,111,329.756877,55.597542,5.833768,-6.262990,5.798950,-0.636419,1.308205,-1.739075,-1.308209,-1.739080,52.157303,1167.548379,45,10186.753245,continental,SS,6.500000,6.300000,6.300000,6.200000,0.500000,0.100000
NPA34,NPA,34,Alaska,203.000000,54.200000,204.400000,51.600000,197.400000,61.700000,341.300000,1,SS-C,-999,PACIFIC,NORTH_AMERICA,PENINSULA,Elliot and Freymueller (2020),64.000000,329.000000,12.000000,62.000000,61.000000,333.000000,8.000000,61.000000,5.000000,272.000000,70.000000,2.000000,21.000000,56.000000,54.000000,1956.000000,58.442013,1154,-157.810767,54.429260,901,111,322.625611,55.597542,5.737638,1.976885,5.734223,0.197927,1.039414,-1.909347,-1.039415,-1.909349,51.588882,1056.353295,45,10186.753245,continental,SS,6.400000,6.200000,6.100000,6.100000,0.500000,0.200000
